Station_Name,Train_Count
BOROTI,7
MANDHANA JN,7
YAQUTGANJ (H,7
KUDALNAGAR,7
MUNDA GOPAL,7
RITHI,7
KUDIKADU,7
UTRI PURA,7
ANDANAPETTAI,7
DHINDSA,7
SUMMA DEVI,7
MUSHARWA   H,7
DHAURSALAR H,7
BARITHEN GAR,7
PURWA KHERA,7
SURLA ROAD,7
BUDHSINGHWAL,7
HIRNAWALI,7
NAGANSUR,7
BUGLANWALI,7
SILAO,7
HARIDAS PUR,7
HARIPUR,7
TOTIYAPALAIY,7
SULUR ROAD,7
SIKKAL,7
RAKHITPUR,7
MATHABHANGA,7
BANDARUPALLE,7
HUNSIHADGIL,7
JORKIAN,7
BANSDIH ROAD,7
MARIAMMN KOV,7
RAMESHWAR NA,7
TULSI ASHRAR,7
MIRTHAL,7
TULJAPUR,7
INGUR,7
FATEH SINGHW,7
FATEHGARH HA,7
HADDINGAUNDU,7
MOHAN NAGAR,7
KAURARA,7
KOTLA,7
FUNGO HALT,7
AMBLI ROAD,7
VANJIPALAIYA,7
MANI MAU,7
KHAIRAR JN.,7
RAJAPUR HALT,7
SIRSAUL,7
KOTTUR HALT,7
SULHANI,7
GANGAIKONDAN,7
BARUVA,7
GANGWA PUR (,7
MALLAPA GATE,7
DHANA LADANP,7
KHANDBARA,7
KARUVATTA H.,7
GANGIWARA,7
JHEJHAR,7
MALIKPUR (HA,7
AUNG,7
JADARAMA KUN,7
SIHAPAR (HAL,7
BOLAI,6
KAKRALA HALT,6
BHAKRAULI,6
RAJATHGARH J,6
YEULKHED,6
ARNIYA,6
CAPPER QUARR,6
KOTHA PAKKI,6
JUNONA HALT,6
AJAKOLLU HAL,6
RAYAKA,6
CARRON,6
KILANWALI PU,6
SAMHON,6
ACHEGAON,6
JUTOGH,6
BHALULATA,6
JAULKA HALT,6
BIHAT HALT,6
RAYAKOTTAI,6
RAYALCHERUVU,6
TIKAULI RAWA,6
JUNG BAHADUR,6
GOLSAR,6
ACHAL GANJ,6
PARKHAM,6
PARLAKIMIDI,6
HALDI ROAD,6
AJARKA,6
KAMARGANJ,6
HALDHARPUR F,6
BIWAI,6
UBARNI,6
BLOCK HUT 'C,6
JUNAGARH ROA,6
KOTAPAR ROAD,6
TIRUPPUVANAM,6
BHAJERA,6
KITHAM,6
AREPALLI HAL,6
BLOCK HUT(A),6
RAYA DRUG,6
POSOITA,6
CHAVADIPALAY,6
TIKARIYA,6
RAYARU,6
PATAKOTTACHE,6
PATA,6
BOKO,6
JAWAHAR NAGA,6
LAKHPAT NAGA,6
PORA,6
LAKSHMANPUR,6
CHATRAPPATTI,6
POODOOR,6
GOPINATHJEW,6
BHANDU MOTI,6
CHATAUD,6
HARTHALA,6
WADODA,6
AHRAURA ROAD,6
KILLE,6
JAWALI,6
BADA PADAGAO,6
SALOGRA,6
TIRUPPACHETT,6
ARNETHA,6
BIJAULI,6
BHANGALA,6
BHANDAK,6
SAMARALA,6
CHAUBE,6
KABRAI,6
RAYATPURA,6
LAKWA,6
JHILO,6
KOT FATEH,6
REDDI GUDEM,6
SAMBRE,6
KACHERA,6
PATAPATNAM,6
PATARA,6
RAJMANE,6
RAJMALPUR RO,6
BHALUMASKA,6
TUFANGANJ,6
BOLDA,6
BODHAN,6
RAJIYASAR,6
CHAUBISI,6
RAJIM,6
KOILAKUNTLA,6
BIJROTHA,6
KALANAD HALT,6
PARJANI  HAL,6
SANKARA GUMM,6
RANGJULI,6
JORANDA ROAD,6
BINDADKATTI,6
PANOH,6
BHAGEGA,6
BAGAHAI ROAD,6
KONNUR HALT,6
BIRAUL,6
CHHANDRAULI,6
RATAN SAHAR,6
JOGIMAGRA,6
AHMEDABAD JN,6
HAMPAPURA,6
HAMIRPUR ROA,6
KOLHADI,6
ARUPPUKKOTTA,6
PANTIHAL PH,6
CHHALESAR,6
THARWAI,6
TUNG,6
KUND,6
RAMTEK,6
RANGMAHAL,6
BIRANG KHERA,6
SANKAVAL,6
JORAI,6
BHADER,6
LELIGUMMA,6
KOLVAGRAM,6
KANASAR,6
KONA PH,6
PRACHI ROAD,6
CHHINTANWALA,6
RANJAN GAON,6
PANGARSHINDE,6
BINJHOL,6
SANODIYA,6
JORA ALAPUR,6
BHADROLI HAL,6
SANKRA   HAL,6
BHADUTOLA PH,6
RASAULI,6
PANISAGAR,6
TURINJAPURAM,6
TUNIA,6
LAYABAD,6
CHHATA-ASCHA,6
PAPARERA,6
BILOCHPURA (,6
RATONA,6
RAVLI,6
THIRUTHURAIY,6
KAMPIL ROAD,6
JASIA  HALT,6
JODHKA,6
GOLANA  HALT,6
ABUTARA HALT,6
SANHA HALT,6
KAMLI,6
HALIYURU,6
JULMI,6
PAREWADI,6
KAMBARGANVI,6
KHUTHA,6
RAWANJNA,6
BHAINSA,6
RAMGARH,6
BISWA BRIDGE,6
VRIDDHACHALA,6
PARIHARA,6
JUMNAL,6
THOKUR,6
ABJUGANJ,6
JASHAPUR,6
KOLATUR,6
HALLIKHED,6
KUMRADOL,6
KORARI,6
PAPPINISSERI,6
BADHARI KALA,6
RAUZAGAON,6
BADHAL,6
KAMRUP KHETR,6
HARISHDADPUR,6
THIPPARTHI,6
CHERUVU MADH,6
ASAN,6
CHERUKUVADA,6
JOGESWAR BIH,6
LASERI  HALT,6
HALVAD,6
KORNAHALLI,6
SANJARPUR (H,6
RAMPARDA,6
JOGENDRA NAG,6
GOLAGHAT,6
ABHAYAPURI A,6
PARISAL,6
ADRI ROAD,6
TRILOKPUR (H,6
KURUSI,6
KALEM,6
ROSHAN MAU H,6
BABA BAKALA,6
WIHIRGAON,6
PIRWA,6
PIRUMADARA (,6
BHAVANI NAGA,6
GUNJARIA,6
BAAD,6
CHAMROLA,6
YADVENDRANAG,6
SADDA SINGHW,6
KURUMURTHI,6
GUAGACHHA,6
KULTHAM ABDU,6
KAILARAS,6
AGOMONI,6
KAILI,6
KURUD,6
KURSEONG,6
PILU KHERA,6
BUDHA KHERA,6
KUPGAL,6
KUSHTALA,6
PUSLA,6
ADESAR,6
BHUPAL SAGAR,6
UDASAR,6
TIVARI,6
PHARIHA,6
CHANDAR,6
CHANDANPAHAR,6
KUTTAKUDI,6
JHALAWAR CIT,6
KIRODA,6
JHALUARBAR,6
BHIMAL,6
BURHPURA,6
SAILA KHURD,6
HARKIA KHAL,6
KAHANGARH HA,6
Proddatur,6
KODIGEHALLI,6
KULHA HALT,6
SAIDKHANPUR,6
BHUDA,6
BRIJ NAGAR,6
ADHINPUR,6
PURAINI,6
PUNTHOTTAM,6
AYYALUR,6
PIPARPUR,6
BUNDKI,6
GUDIPUDI,6
SAGONI,6
PIPLI,6
AGRA CITY,6
CHALLAKERE,6
PULLAMPET,6
PULLAMBADI,6
SAGMA,6
WANKANER CIT,6
KAJGAON,6
RUNKUTA,6
PIPRITHAN,6
ADHYATMIK NA,6
SAFIDON,6
CHALALA,6
BURGULA HALT,6
ARJUNAHALLI,6
SAFRAI,6
KURBHAR,6
BHESLANA,6
AGTHORI,6
PIMPALKHUTI,6
KISHAN-MANPU,6
BHAWANIPATNA,6
BHORAS BUDRU,6
PIMPLA CHAUR,6
JHANKAD SARA,6
BHAWANIPUR B,6
GUDAPARTI,6
BUDHI,6
BUDHMA,6
BURHA PANKA,6
BUDNI,6
KURAM,6
CHAKRA ROAD,6
BHOPALKA,6
KURLASI,6
CHAKRAJ MAL,6
PINGLESHWAR,6
KIRTYANAND N,6
RUKHI HALT,6
PINGORA,6
WIRUR,6
HARICHANDANP,6
RACHAGUNNERI,6
RADHA BALAMP,6
PUKKIRAVARI,6
PEEPLEE - KA,6
PEDDA BRAHMA,6
PEDDADINNE H,6
PRITHWIRAJPU,6
BHITAURA,6
TIMTALA,6
PEDDANAYAKKA,6
TRIBEDIGANJ,6
RETHORAKALAN,6
JETHI,6
KALMESHWAR,6
LAGARGAWAN,6
KUTURUKHAMAR,6
KALLUR YEDAH,6
BABHAN GAON,6
PENCHARTHAL,6
KADABARI HAT,6
REVELGANJ GH,6
RIBADA,6
CHANDSARA HA,6
RAIPUR R-V B,6
JIRINIA,6
SALAGAON,6
HABANGHATTA,6
ARJANSAR,6
SALARPUR,6
HABIBWALA,6
RENTACHIN TA,6
SALEM MARKET,6
KALA BAKRA,6
GUMGAON,6
BABUGARH,6
HARSINGHPUR,6
HADGAON ROAD,6
CHAR BATIA,6
UGAON,6
PATWARA,6
PAUTA (HALT),6
KOHIR(DECCAN,6
RAJAGAMBIRAM,6
HARISCHANDRA,6
LAIBURWA HAL,6
TIMMANACHERL,6
HADALA BHAL,6
JETALVAD,6
BHARAT KHAND,6
ASOKHAR,6
BABHANJYOTIY,6
GWALIOR (NG),6
PUDUCHATIRAM,6
BHIMKHOJ,6
JETHUKE,6
POKARAN,6
JHINKPANI,6
SAKLESHPUR,6
KUDATINI,6
JIGNI KHAS (,6
WANDAL,6
KODUMUNDA HA,6
KISONI,6
AGHWANPUR,6
LABAN,6
BORVIHIR,6
SADASHIBAPUR,6
KUDSAD,6
BABAGANJ HAL,6
TIPKAI,6
BOXIRHAT,6
BRAHMAJAN,6
TIPLING,6
BHATASA (HAL,6
BHATEL,6
GOVINDNAGAR,6
PERIYANAGATH,6
GOVINDGARH,6
PENGANGA,6
CHANDKHEDA R,6
GURUSAR SEHN,6
GURUJALA,6
YEDAPALLI  H,6
GOT (HALT),6
GURUDIJHATIA,6
BORGAON,6
KRISHNARAJSA,6
RAHMAT NAGAR,6
AGARAM SIBBA,6
WARUD ORANGE,6
KUBERPUR,6
HARDUA,6
KUCHESAR ROA,6
KALLAGAM,6
WALGAON,6
BORKHEDI,6
GOVERDHAN,6
RAHA,6
WARISGANJ HA,6
KUMARGHAT,6
PERASHSHANNU,6
TIMMAPURAM H,6
OOTWARD,6
BAGARPUR HAL,6
VARVALA,6
TUPKADIH,6
MALUKA,6
KASTURI (HAL,6
N.PANAKUDI,6
MALUPOTA,6
KATA ROAD,6
DHAURMUI JAG,6
VEER,6
SURJAKAMAL,6
AMARSAR,6
BARIPURA,6
BALSAMAND,6
SURGAON BANJ,6
KATAR SINGH,6
BARI,6
KASTLA-KASMA,6
SILLAKKUDI,6
HIRODIH,6
DHARAMPUR  H,6
NAGARUR,6
SILA KHERI,6
SILAIMAN,6
MALLEMADUGU,6
KASHINAGAR P,6
SILANIBARI,6
ITEHAR,6
MALSAILU HAL,6
SWARUPGANJ,6
NAGALWANCHA,6
DHARAMTUL,6
DHAREWADA,6
KASHTI,6
DHARI,6
GANGADHARA,6
MAMBALAPPATT,6
MANA,6
MANDHALI,6
BAMANHAT,6
MUNDHA PANDE,6
UTTARKATHANI,6
SINGARAM,6
SUPRAKANDI,6
SUNMAI HALT,6
DHUANKHEDI,6
KATHARA ROAD,6
DHULE,6
KHAJURHAT,6
DHUPDHARA,6
DHURANA,6
MULVAD,6
GAISAL,6
SINDURWA,6
MANDAR HILL,6
DHIGAWARA,6
MURAHARA,6
SURER,6
MURSHADPUR,6
KATEPURNA,6
SURATPURA JN,6
MURHESI RAMP,6
KATGHAR,6
DHIRGANJ,6
SINDRI TOWN,6
MANDA PADU,6
SURAJKUNDA,6
MANDALGHAT,6
MUNSIRHAT PH,6
SINDRI MARSH,6
DHOLI (BHAL),6
SIKRODA KWAN,6
KASHIABARI,6
NAGAVANGALA,6
DEVARAYI,6
ANNECHAKANAH,6
MAKRAULI,6
SHRI AMIRGAD,6
TAKLIMIYA HA,6
DEVANHALLI,6
SHRI GHASI N,6
KARUKHIRHARN,6
NANOGAON ROA,6
TAKLI,6
MAKUDI,6
UPLETA,6
BARUD,6
NANDIKOOR,6
SHRI-KSHETRA,6
TALABURU,6
KARSINDHU HA,6
SHUKARULLAHP,6
KHARI - JHAL,6
JAGDEVWALA,6
BARYA RAM,6
KHARIA KHANG,6
NARASINGANPE,6
MAJU (PH),6
DEPUR PH,6
MAKARDAHA,6
NAOJAN,6
NARANJIPUR,6
AMARPUR-JORA,6
PANDOLI,6
NARA HALT,6
TALAIVASAL,6
DEROWAN PH,6
BARUA BAMUNG,6
NANDAPUR,6
SIKRIPAI,6
NAGSAR HALT,6
BALLALPURE,6
JADOLI KA BA,6
DHANARI,6
KASBE SUKENE,6
GANGRAR,6
NAHARLAGUN,6
JABRI,6
KHANDEL,6
GANGAULI (HA,6
MALKERA JN,6
MALKHED,6
MALKISAR,6
KHAMKHED,6
ITIKYALA,6
NAKKANADODDI,6
MALETHU KANA,6
HINDOL ROAD,6
SHYAMA CHARA,6
KHAPRI,6
DEWANGANJ,6
BARSI TAKLI,6
DHABLAN,6
NANA,6
TAJPUR,6
NAMANASAMUDR,6
DHAMTARI,6
DHALAIBI,6
KHANJA HALT,6
NALOI BARWA,6
SHYAMPURA,6
NALKATA,6
DHAMNI HALT,6
KATHOLA (HAL,6
KHAJRAHA,6
DEORAKOT,6
SINGHPOKHARI,6
SOMALAPURAM,6
SUCHIPIND HA,6
MARANDAHALLI,6
METHAI F,6
KEKATUMAR,6
BANSPANI,6
KELA DEVI,6
MARGHERITA,6
BANSKHO,6
AMRELI PARA,6
KELAMANGALAM,6
SONADA,6
MELUSAR,6
MELPATTAMBAK,6
MELNARIYAPPA,6
KEUTIGUA,6
MEWA NAWADA,6
MAONDA,6
KAYASTHAGRAM,6
MINDHA,6
FARAH,6
DUBIA,6
AMLI,6
MANTATTI,6
AMLO,6
MIHRAWAN,6
KHABRA KALAN,6
FALIMARI,6
SOLAN,6
MANU,6
MANUGURU,6
HUMNABAD,6
DUDHAUNDA (H,6
BANBIHARI -,6
ETMADPUR,6
MARKUNDI,6
BANGRIPOSI,6
MARWAR- BALI,6
EKDIL,6
ICHCHANGADU,6
BANESWAR,6
MATMARI,6
MATLABPUR,6
MASANIWALA,6
DUNGAR ROAD,6
MASARAHALLI,6
SRAVANUR,6
MATHUR,6
BANGA,6
EDAMANN,6
MATATILA,6
DUNGRIPALI,6
MAVAL,6
DULMERA,6
BANKRA NAYAB,6
DULRASAR,6
SONDHA ROAD,6
BAND HAMIRPU,6
AMRELI,6
MARSUL,6
VALI GONDA,6
DUMMURIPUT,6
BANDHUA KALA,6
DUMRI BIHAR,6
SRIRAMPURAM,6
DUMRIKHURD,6
VAIYAMPATTI,6
MARWAR LOHAW,6
MARWAR MATHA,6
MINNAMPALLI,6
INDEMAU,6
VAMBORI,6
SIRRI,6
MOTUMARI JN.,6
BARAYLA CHAU,6
VARAKALPATTU,6
SIRLI,6
MANGANALLUR,6
BAMOUR GAON,6
MANGIAKAMI,6
MOWAD,6
SIRUVATTUR H,6
MORSHI,6
GACHHIPURA,6
MORI BERA,6
MORDAD TANDA,6
SISAUNA,6
BARBATPUR,6
SUMAOLI,6
G.RAMACHANDR,6
MUJNAI,6
KATHUWAS,6
DIDARGANJ RO,6
VADADIYA,6
MUKHASA PARU,6
GAIGAON,6
MANDURA,6
SINGRA,6
DIGSAR,6
BARGACHIA,6
SUMMIT,6
MUGAD,6
SUMMER HILL,6
BAREILLY CAN,6
MUDIGUBBA,6
MANIA,6
MORAIYA,6
SKPARA,6
INNANJE,6
VADIPPATTI,6
DOMJUR,6
MIYANA,6
DOMJUR ROAD,6
SIWAHA,6
AMTA,6
AMDI,6
DOLKALLU,6
MIRZAPUR BAC,6
FARIDAHA,6
AMJONGA,6
MANOPAD,6
MIRZA,6
DORNAHALLI,6
SIVAPUR,6
MOHADI PRAGA,6
MORA,6
MOHITNAGAR,6
MANIK CHAURI,6
MONABARI,6
MOLAKALMURU,6
BARAIPURA  H,6
IQBAL GADH,6
DODJALA,6
SITAPUR KUTC,6
BARAGAON,6
KAULSERI,6
MOHARI,6
BANAGALAPALL,6
MOHANUR,6
MOHANPURA HA,6
MOHANPUR,6
SHIVPURA,6
GARHSHANKAR,6
GARKHA F,6
ALAPPAKKAM,6
GHOSRANA,6
GHOSIPURA,6
SATADHAR,6
JAMDHA,6
VILAD,6
KANNJARA HAL,6
KHIRIA KHURD,6
HBL NAGAR H,6
CHOLANG,6
CHONDI,6
ODHA,6
SATHIN ROAD,6
BAHRAM,6
ODDANCHATRAM,6
SATNAUR BADE,6
KANNAMANGALA,6
CHITRAWAD,6
GHOSUNDA,6
OTTIVAKKAM,6
ALAM PUR ROA,6
SARSONPURI,6
GHUNGHUTI,6
PACHAR MALIK,6
MACHERLA,6
SASAN GIR,6
CHITRASANI,6
ORDI,6
OTTAKOVIL,6
VILAYAT KALA,6
ORWARA,6
GHUNAS HALT,6
ORKI HALT,6
TATASIGUA,6
OBLAPURAM,6
TARIGHAT,6
NIZAMPUR,6
NYORIYA HUSE,6
BAIHATA,6
JAM JODHPUR,6
BELSONDA,6
SHIVNISHIVAP,6
NONERA,6
MADLAUDA,6
HEBBAL,6
MADURAI EAST,6
CINNAMARA,6
BELLAM KONDA,6
TARCHHERA BA,6
GHATKAVARANA,6
VIJAYSOTA,6
CLUTTERBUCKG,6
NIZCHATIA,6
NOSARIA  HAL,6
ALAWAL PUR,6
CHUREB,6
KHILERIYAN,6
NYOLIKALAN,6
JAMBARA,6
GHOKSADANGA,6
NURNAGAR  HA,6
VIKRAM NAGAR,6
NURABAD,6
CHUCHELA KAL,6
BAIGUDA,6
NUMALIGARH R,6
BELVANDI,6
GHOGI BARIAR,6
KANSIYA NES,6
GHIALA,6
NUA,6
SARSI,6
MACHAPUR,6
CHITALI,6
SAROLA,6
PAMAN,6
KHUMGAON BUR,6
JARANDESHWAR,6
SAPATGRAM,6
KHUKRANA HAL,6
THADI,6
SARAHULA HAL,6
KANDRORI,6
LOHA   HALT,6
GOBINDPUR DU,6
LOHOGAD,6
LOHTA,6
KHUDDA KORAL,6
AKOLNER,6
SARAI RANI,6
GODHA,6
SANWARA HALT,6
SANVRAD,6
AKKARAIPPATT,6
PANDILLAPALL,6
BAGESHPURA,6
PANDETOLA,6
KHUNDAUR,6
SANVATSAR,6
BHADANPUR,6
GODHNESHWAR,6
PANANGUDI,6
KANDAGHAT,6
JARANGDIH,6
CHICHAKI,6
ARAVALI ROAD,6
PANBARI,6
LINGAM GUNTL,6
BHABHAR,6
LOLIYA,6
BAGWADA,6
JAMMALAMADUG,6
TEKKALI,6
UMERDASHI,6
JAMSAR,6
PAHARJAGANGA,6
CHITAHARA,6
SARMATANR,6
HATWAR,6
CHIRAKKAL HA,6
PADNUR H,6
SAROBAG,6
MABBI HALT,6
PADIYA NAGLA,6
PADHEGAON,6
PADAPAHAR,6
UMED,6
PAKARIYA ROA,6
BAGWALI,6
JAMUNIATANR,6
KHORI,6
GIR GADHADA,6
KANHARGAON N,6
LORHA,6
KANHEGAON,6
TELIAMURA,6
LOTAPAHAR,6
BETTADANAGEN,6
KANIYAMBADI,6
ARANGMAHANAD,6
SARDARSAHAR,6
BETTAHALASUR,6
TELIA,6
ARAND,6
NIZBARGANJ,6
KOMAKHAN,6
NIZ-SARIHA,6
NAWASHAHR DO,6
DANTIA,6
NELLIKUPPAM,6
MAHROI,6
JAJAU,6
UNDASA MADHA,6
SHAKARNAGAR,6
JAJANPATTI,6
BAKAYANWALA,6
AMANVADI,6
BAKHLETA,6
SHANKAPUR HA,6
MAHUGARA,6
ANUPGANJ,6
MAHUWALA HAL,6
NAYA BHAGIRA,6
KARCHHA,6
GAURIYAMAU,6
MAHOLI,6
DANGIDAHAR,6
SEWAR,6
ALLURUROAD,6
DANDU GOPALA,6
DANEA,6
TANDARAI,6
JAKHAURA,6
NIWAS ROAD,6
DANSI PH,6
NETAWAL,6
DANGTAL,6
GAUTAMDHARA,6
NEPALGANJ RO,6
UNCHI BASSI,6
DANIYAWAN FL,6
KARHIYA BHAD,6
VENKATESHAPU,6
UNCHAULIA,6
MAHWA,6
KARKEND PH,6
JAGITYAL,6
NARTHAR (HAL,6
VELLUR HALT,6
BALABHADRAPU,6
HETAMPUR,6
GAROPARA HAL,6
GARNA SAHIB,6
KARMAHAT,6
NARINDARPURA,6
SHIRUD,6
MAJHOLA PAKA,6
TALANALLUR,6
BASBARI,6
MAJNUPUR NAW,6
DEEG,6
BAKULHA,6
DEBARI,6
DATEWAS,6
KARIHA HALT,6
JAIJON DOABA,6
TALNI,6
MAILAM,6
KHARKHAUDA,6
NAVALGOAN,6
MAISAR KHANA,6
NATHDWARA,6
BAKKAS,6
DAULTA,6
KARJODA,6
KHARKHARI,6
NATHWANA,6
SHERPUR,6
DANDI MAL,6
KARANPURA,6
NEW GITALDAH,6
TANIJAN,6
SEHAL HALT,6
GHANTIKAL NI,6
KHEMLI,6
NILAMBAZAR,6
DAL CHAPRA F,6
DAKSHINBARI,6
DAILWARA,6
MAHADEVASAL,6
DAHEGAON,6
JALIADEWANI,6
NIMBHORA,6
KHERA SANDHA,6
NIMIAGHAT,6
NIMKANA,6
TARADEVI,6
NIMSHIRGAON,6
SAVNI,6
DABOLIM H,6
NIPANI VADGA,6
DABLI RATHAN,6
DABLA,6
GHATERA,6
KHERVADI,6
VIJAYPUR,6
KAOTHA,6
BAIKUNTH WES,6
SAVDA,6
SAVARDA,6
KANWAT,6
BAISWARA,6
MAHADIA PH,6
JALALSI PH,6
SERNDANUR,6
SENDURAI,6
MAHENDRALALN,6
KHATKAR KALA,6
BEDHAM,6
BAJUD,6
SENCHOA JN,6
BEDETTI,6
SENAPURA,6
DALPATPUR,6
BEHAJ,6
BAKAINA HALT,6
MAHANGARWAL,6
HELAK,6
SELOO ROAD,6
ARABAGATTA,6
ANGADGERI H,5
BARGI,5
SITIMANI,5
TIMMACHIPURA,5
BINAIKI,5
TIMBARVA,5
BHIMARLAI,5
SHIRAVADE,5
SUISA,5
SHOGHI,5
ANPARA,5
ZORAWARPURA,5
BHADBHUNJA,5
TONDALAGOPAV,5
SIKARIA HALT,5
TILWARA,5
SHIVRAMPUR,5
RASAYANI,5
SUJALPUR PH,5
BANIYA SANDA,5
SAHELI,5
BADALPUR PH,5
SHIKARA,5
SHAKTINAGAR,5
TIRALDIH,5
SULEHALLI,5
TAVARGATTI,5
AMBLE,5
SULERJAVALGE,5
USIAKHAS HAL,5
BARAKALAN,5
BENAL H,5
BILESHWAR,5
ASHAPURNA DE,5
SUKRIMANGELA,5
ROOMA,5
BILHAR GHAT,5
SANJUJA-DA-A,5
BHIMRANA,5
SITALPUR (BE,5
AHERWADI H,5
BAGUMRA,5
SAROTRA ROAD,5
BARAHU,5
BARELIPAR,5
BHARAT KUP,5
TIKRA PH,5
BARETH,5
TORANG,5
JOHNA,5
GARHA GOODS,5
GAURA,5
MANGROLIA,5
KANKATHER,5
GUWARI GHAT,5
CHORGHAT PIP,5
PARSA TIWARI,5
CHAKERI,5
JANIYANA,5
MEKKUDI HALT,5
KAVAS,5
DEVRI P.H,5
MACHHRAULI,5
KRISHNASHILA,5
KIKAKUI ROAD,5
PARLU,5
KUDALA SANGA,5
KHULDIL ROAD,5
PIR UMROD,5
LUCKNOW WEST,5
KESAVARAM HA,5
MANDURAI HAL,5
DHANAKYA,5
IBRAHIMPUR H,5
JEONARA,5
NAINPUR JN.,5
CHORGI H,5
KANSPUR GUGA,5
MAJHAULA HAL,5
KOLDE,5
PATIALA CANT,5
HARDAS BIGHA,5
HARANGUL,5
PATHRALA,5
PT RAM PRASA,5
NIDI,5
MARUDUR HALT,5
GHANDHI SMRU,5
BUGIA,5
PATHAKPUR,5
PREMPUR,5
PRATABPUR HA,5
DEVBALODA CH,5
PRAGATI MAID,5
NIDHANI,5
KARBIGWAN,5
HAMIR GARH,5
HAMARAPUR,5
HARRAWALA,5
MAGARDAHA,5
DALPAT SINGH,5
PUTTARRA,5
CANSAULIM,5
GHONSOR,5
MANDOR,5
KUMARHATTI D,5
MARKADHANA,5
LAUL,5
MOTIJHEEL,5
MALWAN,5
GANGADHRA,5
PINDRAI,5
DHARAMPUR HI,5
KYATANAKERI,5
HONAGANAHALL,5
LAVAN SATYAG,5
KACHNARA,5
KHATGAON,5
KALADEHI,5
GOKULGARH,5
BOBAS,5
KAILAHAT,5
KAHER,5
KADLIMATTI H,5
CHINTA PARRU,5
MYNAGURI RD,5
NACHINDA PH,5
HERIA PH,5
MAMAN,5
KHED TEMPLE,5
MANDAL,5
KURASTI KALA,5
DIGHAL,5
GOLE,5
DHEKWAD,5
CHANDARI,5
PALHAWAS,5
LOKKADKOT,5
PAPRAKUND,5
DHINDA,5
JMTRA PARASW,5
TAKHA,4
MAKRERA,4
TAKARKHEDE,4
MAHGAWAN HAL,4
GARHMAU,4
TAKU,4
BAKANIAN BHA,4
BAKASPUR,4
TAKHRAU HALT,4
BALENAHALLI,4
BALE,4
TAKIPUR HALT,4
TANAKALLU,4
GARHI SANDRA,4
MAKHI,4
MAJHGAWAN PH,4
MAHIMBA,4
MAHUARIYA,4
TALGARIA,4
MAJGAON-ASSA,4
BAKTAL,4
BALANGIR ROA,4
BALAPALLE,4
MAHESHPUR 'A,4
TALAVLI,4
MAIVADIROAD,4
BAKRA ROAD,4
BALAROAD,4
MAISHASHAN,4
BALASIRING,4
BAKHSHA,4
MAINPURI KAC,4
GAUNTRA,4
MAJRI NANGAL,4
TALPUR,4
TALAMADUGU H,4
MAKALI DURGA,4
MAHUR,4
TALWARA JHIL,4
TAMARAIPADI,4
MAHUDHA,4
MAHUTGAON,4
RANTEJ,4
MAHEJI,4
LIHURI PH,4
THAMLA MOGAN,4
GOGAMERI,4
THALERA,4
LINCH,4
GODHANI,4
THALAKU,4
LINGIRI,4
BAGMAR,4
LODHMA,4
GODBHAGA,4
TETELIA,4
TERHA HALT,4
BAGRI NAGAR,4
GIRDHARPUR,4
GIR GADHARA,4
LILAPURROAD,4
LAWA SARDARG,4
TEMBURU,4
THANGUNDI,4
TIKAMGARH,4
GOLAPATTI,4
TIBI,4
LAMSAKHANG,4
LANGARPETH,4
THONDE BHAVI,4
GOLA ROAD,4
THERBAN HALT,4
THEKERAGURI,4
LATH HALT,4
LATTERI,4
BADULIPAR,4
THARA,4
BADWASI,4
BAGADIA  PH,4
LONGAI,4
LONGPATIA,4
TANGIRIAPAL,4
GHORI  HALT,4
MADHOGANJ,4
GHAUSGANJ,4
GARHARA,4
BAIJNATH MAN,4
MAEL,4
MAGARDOH,4
MAGARPUR,4
GHATIGAON,4
BAILEY ROAD,4
GHATALA,4
MAHABUANG,4
MAHADIYA,4
MAHANAGAR,4
MAHARAJA CHH,4
MAHARANI PAC,4
BAHUARA(HALT,4
MADDURU,4
LORWADA,4
TARRA KALAN,4
GIDANAHALLI,4
TEJPURWA (HA,4
LUKWASA,4
LUNIDHAR,4
TEHARKA,4
GHUTAI,4
TEEGAON,4
LUNSERIYA,4
TAUHEED,4
TATI,4
TATAPPARAI,4
GHOTI,4
TARWATA,4
MADANAPUR HA,4
GHOSHAWAR,4
MADURE (H),4
BALWA,4
MALASA,4
MHASAVAD,4
METHI TIKUR,4
SOMESHWARA,4
METPANJRA,4
SOMANAYAKKAN,4
SOMAN KATTI,4
METTUR DAM,4
MEZENGA,4
DUBRIKALAN,4
BANTA RUGHNA,4
BAR,4
BAR LONGFER,4
MILAVALI HAL,4
MINATCHIPURA,4
DOSVADA,4
DONGARGAON,4
MISRIKH TIRA,4
DUGANPUR,4
MERIYANA,4
MODASA,4
SONEGAON,4
SONUABARI,4
MATTAGAJPUR,4
SONKHAMB,4
SONIYANA,4
BANKODA,4
MECHERI ROAD,4
DUMARA,4
SONDIMRA,4
BANSINALA HA,4
DULLABCHERRA,4
BANNI MAHAMM,4
DULARIYA,4
BANSADHARA P,4
MELAPPALAYAM,4
DUGDOL HALT,4
DUGDA WASHAR,4
MISROD,4
MODPUR,4
SORAI,4
DIGHA GHAT,4
SIRMUTTRA,4
DIKOM,4
MOUBUND,4
MUDARIA,4
DIGOD,4
DIGHWA DUBAU,4
SINHAN,4
MUIRPUR ROAD,4
DILMILI,4
SINGHPURDUMR,4
BARGAON GUJA,4
